X,Y,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,weight
127.506711487274,36.9126506799466,"127.50671133099473","36.91265015169364",충북 진천군 덕산읍 덕금로 803,충북 진천군 덕산읍 용몽리 595-1,"4375025330105950001","1132",충북청,진천,덕산,지구대,"043-536-4112",충청북도 진천군 덕산읍 덕금로 803,1.00
127.429043091012,36.9321005558109,"127.42904367908656","36.93210148470168",충북 진천군 이월면 진광로 803,충북 진천군 이월면 송림리 425-1,"4375035025104250001","1133",충북청,진천,이월,파출소,"043-537-8112",충청북도 진천군 이월면 진광로 803,1.00
127.443265680327,36.9898541462122,"127.44326609426716","36.98985422681207",충북 진천군 광혜원면 중리3길 18,충북 진천군 광혜원면 광혜원리 431-3,"4375037027104310003","1134",충북청,진천,광혜원,파출소,"043-535-3112",충청북도 진천군 광혜원면 중리3길 18,1.00
127.523436707216,36.8455773452055,"127.52343657603518","36.84557736771737",충북 진천군 초평면 초동로 9,충북 진천군 초평면 용정리 592-5,"4375032024105920005","1135",충북청,진천,초평,파출소,"043-532-6112",충청북도 진천군 초평면 초동로 9,1.00
127.119209551223,36.8035082882272,"127.11920955100341","36.80350828836224",충남 천안시 서북구 쌍용12길 3(쌍용동),충남 천안시 서북구 쌍용동 1925,"4413310700119250000","1136",충남청,천안서북,쌍용,지구대,"041-536-1139",충청남도 천안시 서북구 쌍용12길 3,1.00
127.131890250532,36.8331760775721,"127.13189025041896","36.83317607733336",충남 천안시 서북구 오성9길 40(두정동),충남 천안시 서북구 두정동 707,"4413310400107070000","1137",충남청,천안서북,두정,지구대,"041-536-1141",충청남도 천안시 서북구  오성9길 40,1.00
127.144843804333,36.8102555796826,"127.14484412524806","36.810255349220505",충남 천안시 서북구 천안천4길 48(와촌동),충남 천안시 서북구 와촌동 106-57,"4413310100101060057","1138",충남청,천안서북,성정,지구대,"041-536-1143",충청남도 천안시 서북구  천안천4길 48,1.00
127.108106649175,36.8177793787461,"127.10810664875243","36.81777937891886",충남 천안시 서북구 불당23로 66(불당동),충남 천안시 서북구 불당동 1519,"4413310800115190000","1139",충남청,천안서북,불당,지구대,"041-536-1145",충청남도 천안시 서북구 불당23로 66,1.00
127.147774393023,36.8783983952814,"127.14777441017247","36.878398393586146",충남 천안시 서북구 직산읍 삼은2길 27,충남 천안시 서북구 직산읍 삼은리 76-135,"4413325626100760135","1140",충남청,천안서북,직산,파출소,"041-536-1144",충청남도 서북구 직산읍 삼은2길 27,1.00
127.201136602177,36.872324870588,"127.20113659975169","36.87232487112462",충남 천안시 서북구 성거읍 성거길 80,충남 천안시 서북구 성거읍 천흥리 430-3,"4413325322104300003","1141",충남청,천안서북,성거,파출소,"041-536-1142",충청남도 천안시 서북구 성거읍 성거길 80,1.00
126.981133524806,37.5814087519987,"126.98113352470727","37.581408752315575",서울 종로구 삼청로 66(소격동),서울 종로구 소격동 1-1,"1111014200100010001","12",서울청,서울종로,삼청,파출소,"02-3701-4303",서울특별시 종로구  삼청로 66,1.00
126.926463989038,37.6015843741055,"126.92646398919418","37.60158437408985",서울 은평구 은평로 171(응암동),서울 은평구 응암동 84-8,"1138010700100840008","112",서울청,서울서부,응암,지구대,"02-335-9800",서울특별시 은평구  은평로 171,1.00
127.128584073557,36.9169872676028,"127.12858407393514","36.91698726785329",충남 천안시 서북구 성환읍 성환11길 5,충남 천안시 서북구 성환읍 성환리 449-77,"4413325021104490077","1142",충남청,천안서북,성환,파출소,"041-536-1140",충청남도 천안시 서북구 성환읍 성환11길 5,1.00
127.226848679929,36.9069832478608,"127.22684881223782","36.90698341855598",충남 천안시 서북구 입장면 망향로 1088,충남 천안시 서북구 입장면 효계리 43-14,"4413331029100430014","1143",충남청,천안서북,입장,파출소,"041-536-1146",충청남도 천안시 서북구 입장면 망향로 1088,1.00
127.235734608784,36.7855364873152,"127.23573466013647","36.78553632265368",충남 천안시 동남구 목천읍 서리1길 50,충남 천안시 동남구 목천읍 서리 105-2,"4413125021101050002","1144",충남청,천안동남,목천북면,파출소,"041-590-2688",충청남도 천안시 동남구 목천읍 서리1길 50,1.00
127.281254820499,36.7311009540313,"127.28125482092831","36.73110095336673",충남 천안시 동남구 수신면 수신로 433,충남 천안시 동남구 수신면 속창리 127-5,"4413135021101270005","1145",충남청,천안동남,수신성남,파출소,"041-590--2692",충청남도 천안시 동남구 수신면 수신로 433,1.00
127.297446811095,36.7634202109608,"127.29744740439895","36.76342027685567",충남 천안시 동남구 병천면 충절로 1729,충남 천안시 동남구 병천면 병천리 160-3,"4413136022101600003","1146",충남청,천안동남,병천동면,파출소,"041-590-2689",충청남도 천안시 병천면 충절로 1729,1.00
127.111759512633,36.6986438758171,"127.11175952168277","36.6986438870327",충남 천안시 동남구 광덕면 신흥리4길 46,충남 천안시 동남구 광덕면 신흥리 297-2,"4413132026102970002","1147",충남청,천안동남,광덕풍세,파출소,"041-590-2690",충청남도 천안시 광덕면 신흥리4길 46,1.00
127.133513321868,36.7754314488481,"127.13351310312419","36.77543126365513",충남 천안시 동남구 통정4로 38(신방동),충남 천안시 동남구 신방동 1549,"4413111600115490000","1148",충남청,천안동남,신방,파출소,"041-590-2678",충청남도 천안시 동남구 통정4로 38,1.00
127.149504190258,36.8070118478976,"127.14950411777266","36.80701163950068",충남 천안시 동남구 옛시청길 21(문화동),충남 천안시 동남구 문화동 165-2,"4413110300101650002","1149",충남청,천안동남,문성,파출소,"041-590-2676",충청남도 천안시 동남구 옛시청길 21,1.00
127.15978443658,36.8248619250766,"127.15978443759346","36.82486192476154",,충남 천안시 동남구 신부동 431-6번지,"4413111800104310006","1150",충남청,천안동남,신안,파출소,"041-590-2674",충청남도 천안시 동남구 신부동 431-6,1.00
127.159113312369,36.8045654435015,"127.15911332598736","36.80456527230384",충남 천안시 동남구 충절로 161(원성동),충남 천안시 동남구 원성동 510-12,"4413110700105100012","1152",충남청,천안동남,원성,파출소,"041-590-2677",충청남도 천안시 동남구 충절로 161,1.00
126.90536690235,37.5917811916127,"126.90536690583671","37.591781192416775",서울 은평구 은평터널로5길 6(신사동),서울 은평구 신사동 184-56,"1138010900101840056","113",서울청,서울서부,신사,지구대,"02-335-9810",서울특별시 은평구  은평터널로5길 6호,1.00
127.135499814431,36.8004292757283,"127.13549979778645","36.80042926978747",충남 천안시 동남구 차돌로 44(다가동),충남 천안시 동남구 다가동 374-8,"4413111400103740008","1153",충남청,천안동남,일봉,지구대,"041-590-2672",충청남도 천안시 동남구 차돌로 44,1.00
127.157133481013,36.7862634524883,"127.15713348101792","36.78626345214377",충남 천안시 동남구 청수14로 103(청당동),충남 천안시 동남구 청당동 480,"4413111100104800000","1154",충남청,천안동남,청수,파출소,"041-590-2686",충청남도 천안시 동남구 청수 14로 103,1.00
126.434524819148,36.937299708117,"126.43452483031012","36.93729970582858",충남 서산시 대산읍 충의로 1932,충남 서산시 대산읍 대산리 125-1,"4421025021101250001","1155",충남청,서산,대산,지구대,"041-689-9805",충청남도 서산시 대산읍 충의로 1932,1.00
126.481283355538,36.7893903449518,"126.4812834585114","36.78938954108816",충남 서산시 홍천로 20(잠홍동),충남 서산시 잠홍동 248-2,"4421010500102480002","1157",충남청,서산,동부,파출소,"041-664-4112",충청남도 서산시  홍천로 20,1.00
126.550749215142,36.7091167369852,"126.55074925973962","36.709116630305516",충남 서산시 해미면 남문2로 183,충남 서산시 해미면 황락리 371-1,"4421039025103710001","1158",충남청,서산,해미,파출소,"041-688-0112",충청남도 서산시 해미면 남문2로 183,1.00
126.461038737132,36.837407556779,"126.46103848236677","36.83740816791142",충남 서산시 성연면 성연로 202,충남 서산시 성연면 평리 299-12,"4421036025102990012","1159",충남청,서산,성연,파출소,"041-662-8112",충청남도 서산시 성연면 성연로 202,1.00
126.392987854147,36.7153817130788,"126.39298850074388","36.71538179438777",충남 서산시 부석면 취평2길 36,충남 서산시 부석면 취평리 368-8,"4421032026103680008","1160",충남청,서산,부석,파출소,"041-662-4112",충청남도 서산시 부석면 취평2길 36,1.00
126.348960867972,36.813034703527,"126.34896072009437","36.81303466312603",충남 서산시 팔봉면 팔봉1로 409,충남 서산시 팔봉면 어송리 1285-3,"4421033028112850003","1161",충남청,서산,팔봉,파출소,"041-662-6112",충청남도 서산시 팔봉면 팔봉1로 409,1.00
127.011418226926,36.7823050879471,"127.01141822686047","36.7823050881113",충남 아산시 삼동로16번길 7-11(모종동),충남 아산시 모종동 577-15,"4420011300105770015","1162",충남청,아산,온천,지구대,"041-538-0834",충청남도 아산시  삼동로16번길 7-11,1.00
126.995112776363,36.7730023677943,"126.9951127776279","36.77300237083696",충남 아산시 시민로258번길 3-1(용화동),충남 아산시 용화동 703,"4420011200107030000","1163",충남청,아산,온양,지구대,"041-538-0844",충청남도 아산시  시민로258번길 3-1,1.00
126.917541657161,37.5905366675224,"126.91754167138104","37.59053672551159",서울 은평구 응암로 208(응암동),서울 은평구 응암동 576-43,"1138010700105760043","115",서울청,서울서부,응암3,파출소,"02-335-9830",서울특별시 은평구  응암로 208,1.00
127.001054311368,36.7813891264513,"127.00105431182246","36.78138912735695",충남 아산시 시민로 370-12(온천동),충남 아산시 온천동 223-1,"4420010100102230001","1164",충남청,아산,충무,지구대,"041-538-0842",충청남도 아산시  시민로 370-12,1.00
127.047232545728,36.7992189524795,"127.0472325156922","36.79921896154638",충남 아산시 탕정면 탕정로23번길 7,충남 아산시 탕정면 용두리 487,"4420033021104870000","1166",충남청,아산,탕정,파출소,"041-538-0847",충청남도 아산시 탕정로23번길 7,1.00
126.913597143453,36.8808251477345,"126.91359710647845","36.880825249816056",충남 아산시 인주면 공세길 54,충남 아산시 인주면 공세리 282-2,"4420038021102820002","1167",충남청,아산,인주,파출소,"041-538-0851",충청남도 아산시 인주면 공세길 54 공세리 282-2,1.00
126.868972755253,36.7612272780916,"126.86897276869469","36.76122727516375",충남 아산시 도고면 아산만로198번길 10,충남 아산시 도고면 신언리 154-1,"4420040021101540001","1168",충남청,아산,도고선장,파출소,"041-538-0853",충청남도 아산시 도고면 아산만로198번길 10,1.00
127.012551067992,36.8490853950841,"127.01255108118417","36.849085396225",충남 아산시 음봉면 음봉면로 19,충남 아산시 음봉면 삼거리 203-3,"4420035021102030003","1169",충남청,아산,음봉,파출소,"041-538-0850",충청남도 아산시 음봉면 음봉면로 19,1.00
127.037984393707,36.9300640673341,"127.03798440689852","36.930064060749785",충남 아산시 둔포면 둔포면로 37,충남 아산시 둔포면 둔포리 461-6,"4420036021104610006","1170",충남청,아산,둔포,파출소,"041-538-0849",충청남도 아산시 둔포면 둔포면로 37,1.00
126.954070381084,36.8555074164402,"126.95407038533561","36.85550741634396",충남 아산시 영인면 아산리길 23,충남 아산시 영인면 아산리 432-21,"4420037021104320021","1171",충남청,아산,영인,파출소,"041-538-0852",충청남도 아산시 영인면 아산리길 23,1.00
127.059283526212,36.7753933048439,"127.05928349557509","36.77539325578471",충남 아산시 배방읍 모산로 151,충남 아산시 배방읍 공수리 92-9,"4420025324100920009","1172",충남청,아산,배방,파출소,"041-538-0846",충청남도 아산시 배방읍 모산로 151,1.00
127.090673752027,36.788685036658,"127.09067375153379","36.788685036268205",충남 아산시 배방읍 용연로 92,충남 아산시 배방읍 장재리 1520,"4420025331115200000","1173",충남청,아산,장재,파출소,"041-538-0843",충청남도 아산시 배방읍 용연로 92,1.00
127.242778656269,36.2819816328582,"127.24277882046299","36.281981662398294",충남 계룡시 엄사면 계백로 3120,충남 계룡시 엄사면 엄사리 211-8,"4425031521102110008","1174",충남청,논산,계룡,지구대,"042-841-8112",충청남도 계룡시 엄사면 계백로 3120,1.00
126.915203021338,37.6044526097964,"126.91520303742595","37.60445247543262",서울 은평구 연서로 61(역촌동),서울 은평구 역촌동 62-26,"1138010800100620026","116",서울청,서울서부,역촌,파출소,"02-350-1934",서울특별시 은평구  연서로 61,1.00
127.084252249299,36.2047142391866,"127.08425238093035","36.2047143947864",충남 논산시 해월로 157(반월동),충남 논산시 반월동 105-3,"4423010200101050003","1175",충남청,논산,논산,지구대,"041-732-0112",충청남도 논산시  해월로 157,1.00
